CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50014889,SHING WONG RESTAURANT,Brooklyn,1232,AVENUE U,11229.0,9178072394,Chinese,03/23/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,3.0,A,03/23/2017,09/18/2019,Cycle Inspection / Re-inspection,40.598529586816,-73.959024707762,315.0,48.0,58200.0,3199432.0,3073450002.0,BK25
50017056,SILVER SPOON DINER,Queens,5821,JUNCTION BLVD,11373.0,7183933000,American,08/14/2017,Violations were cited in the following area(s).,06G,HACCP plan not approved or approved HACCP plan not maintained on premises.,Y,60.0,C,08/14/2017,09/18/2019,Cycle Inspection / Re-inspection,40.73521885262,-73.865097330297,404.0,21.0,45500.0,4047312.0,4019180025.0,QN25
41673897,KING OF INDIA,Queens,24904,HILLSIDE AVENUE,11426.0,7183474000,Indian,03/23/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,17.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.735199038112,-73.718182090082,413.0,23.0,157101.0,4175485.0,4086030079.0,QN43
41380245,RED LOTUS BAKERY & CAFE,Queens,25507,NORTHERN BOULEVARD,11362.0,7188190288,Bakery,03/06/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,35.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.772028513527005,-73.734333776139,411.0,19.0,147900.0,4169567.0,4081390048.0,QN45
50001713,"BRASSIERIE 1605/BROADWAY 49 BAR & LOUNGE (MAIN KITCHEN), GRIND & CO",Manhattan,1605,BROADWAY,10019.0,2123156000,American,04/03/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,23.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.760529736929996,-73.984644127537,105.0,3.0,12500.0,1076195.0,1010200046.0,MN17
41468766,CANTEEN,Brooklyn,57,4 AVENUE,11217.0,7187892133,American,06/27/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,11.0,A,06/27/2018,09/18/2019,Cycle Inspection / Re-inspection,40.682574810486,-73.979542319271,306.0,39.0,12901.0,3018474.0,3009300077.0,BK37
50078809,NAZCA PERUVIAN RESTAURANT,Queens,13204,CROSSBAY BLVD,11417.0,9172949762,Peruvian,06/01/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,20.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.676549558732,-73.843682658193,410.0,32.0,5800.0,4245347.0,4113540022.0,QN56
50059202,NICKEL AND DINER,Manhattan,199,CENTRE ST,10013.0,6468706100,American,09/13/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,50.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.718821340547,-73.999314578542,102.0,1.0,4500.0,1002675.0,1002080019.0,MN24
50045785,CANTINE,Brooklyn,126,UNION ST,11231.0,6464727941,American,12/14/2016,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.684204262165,-74.002408541738,306.0,39.0,5100.0,3004447.0,3003420015.0,BK33
50033696,SOLELUNA,Queens,4001,QUEENS BLVD,11104.0,9292963942,Italian,05/22/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,7.0,A,05/22/2017,09/18/2019,Cycle Inspection / Re-inspection,40.743792823972,-73.92411693894,402.0,26.0,18101.0,4002473.0,4001890005.0,QN31
50078195,99 CENTS FRESH & HOT PIZZA,Manhattan,1723,BROADWAY,10019.0,6463693803,Pizza,08/20/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,35.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.764514788457,-73.982303947291,105.0,3.0,13700.0,1078860.0,1010267502.0,MN17
41589951,DOUBLE DRAGON,Bronx,4184,WHITE PLAINS ROAD,10466.0,7186542833,Chinese,03/05/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,10.0,A,03/05/2018,09/18/2019,Cycle Inspection / Re-inspection,40.893054628093,-73.857545439457,212.0,12.0,42200.0,2063709.0,2048460042.0,BX44
40365098,FORLINIS RESTAURANT,Manhattan,93,BAXTER STREET,10013.0,2123496779,Italian,06/04/2019,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,24.0,B,06/04/2019,09/18/2019,Cycle Inspection / Re-inspection,40.717018029408,-73.999624832129,103.0,1.0,2900.0,1083367.0,1001990007.0,MN27
50079981,THE COPPER STILL,Manhattan,206,7TH AVE,10011.0,6467612429,American,10/04/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,26.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.743296351728,-73.99623240057299,104.0,3.0,8700.0,1014076.0,1007710046.0,MN13
50064986,BIENANGY'S RINCONCITO DULCE,Manhattan,1650,SAINT NICHOLAS AVE,10040.0,6468506637,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",09/15/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,21.0,B,09/15/2017,09/18/2019,Pre-permit (Operational) / Re-inspection,40.856481278977,-73.92848129164099,112.0,10.0,27700.0,1063869.0,1021610021.0,MN35
50077575,CROWN FRIED CHICKEN,Brooklyn,2813,GLENWOOD RD,11210.0,3474137007,Chicken,07/10/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,11.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.634139613023,-73.950053188551,314.0,45.0,77000.0,3121606.0,3052490001.0,BK42
41470208,FINANCIER PATISSERIE,Manhattan,15,VANDERBILT AVENUE,10017.0,2129731010,Café/Coffee/Tea,06/24/2019,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,41.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.752785703357,-73.978073333536,105.0,4.0,9200.0,1035381.0,1012800001.0,MN19
50062627,KEKI MODERN CAKES,Manhattan,79,MOTT ST,10013.0,6468632094,Bakery,01/08/2018,Establishment re-opened by DOHMH,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,10.0,P,01/08/2018,09/18/2019,Cycle Inspection / Reopening Inspection,40.716425142794,-73.998008742158,103.0,1.0,2900.0,1002393.0,1002000020.0,MN27
41140612,STARBUCKS,Manhattan,870,7 AVENUE,10019.0,2125862142,Café/Coffee/Tea,04/14/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,2.0,A,04/14/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.764514542242,-73.980773321808,105.0,4.0,13700.0,1024878.0,1010277501.0,MN17
41471314,TAKAHACHI BAKERY,Manhattan,25,MURRAY STREET,10007.0,2127915550,Bakery,07/06/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,13.0,A,07/06/2018,09/18/2019,Cycle Inspection / Re-inspection,40.713581274984996,-74.008361481866,101.0,1.0,2100.0,1001451.0,1001347505.0,MN24
40840790,ORIGINAL PIZZA,Brooklyn,2351,RALPH AVENUE,11234.0,7184445007,Pizza,02/05/2016,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.620663019138,-73.917370136522,318.0,46.0,69602.0,3235913.0,3083630021.0,BK45
40591422,THE PARLOUR,Manhattan,250,WEST   86 STREET,10024.0,2125808923,American,10/23/2015,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,26.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.788483777016,-73.97694203766999,107.0,6.0,17100.0,1081052.0,1012330011.0,MN12
50000803,LE PAIN QUOTIDIEN,Manhattan,1592,1ST AVE,10028.0,6466813110,American,02/01/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,3.0,A,02/01/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.774724390907004,-73.950929400465,108.0,5.0,13600.0,1050443.0,1015620045.0,MN32
50075450,NO.1 CALLE 191 PESCADERIA,Manhattan,1609,SAINT NICHOLAS AVE,10040.0,6462493074,Seafood,09/19/2018,Establishment re-opened by DOHMH,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,9.0,,,09/18/2019,Pre-permit (Operational) / Reopening Inspection,40.855205567018,-73.929433389594,112.0,10.0,27900.0,1064035.0,1021690053.0,MN35
50016847,SAN GENNARO,Bronx,2329,ARTHUR AVE,10458.0,7185620129,Italian,05/11/2017,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,20.0,B,05/11/2017,09/18/2019,Cycle Inspection / Re-inspection,40.854094781602,-73.888828978861,206.0,15.0,39100.0,2011904.0,2030650068.0,BX06
41669453,EAST COAST REMIX,Brooklyn,1457,ST JOHNS PLACE,11213.0,3479555335,Caribbean,06/12/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,19.0,B,06/12/2019,09/18/2019,Cycle Inspection / Re-inspection,40.670541469134,-73.930155830876,308.0,36.0,34900.0,3036878.0,3013790068.0,BK61
41248845,CAFE CHILI,Brooklyn,172,COURT STREET,11201.0,7182600066,Thai,02/22/2019,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,55.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.688008341937,-73.99318502307,306.0,39.0,4500.0,3335986.0,3002970029.0,BK33
40812973,LUNELLA RESTAURANT,Manhattan,173,MULBERRY STREET,10013.0,2129666639,Italian,08/30/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,9.0,A,08/30/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.720158004701,-73.99698047731201,102.0,1.0,4100.0,1006964.0,1004710016.0,MN24
50085894,ALTITUDE BROOKLYN,Brooklyn,250,WYCKOFF AVE,11237.0,3475253888,Café/Coffee/Tea,08/21/2019,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Y,10.0,A,08/21/2019,09/18/2019,Cycle Inspection / Re-inspection,40.700554795216,-73.912953764428,304.0,37.0,44100.0,3076181.0,3033280032.0,BK77
40423705,ZARO'S BAKERY,Manhattan,89,EAST   42 STREET,10017.0,2123767619,American,10/13/2016,Violations were cited in the following area(s).,10J,"""""Wash hands” sign not posted at hand wash facility.",N,13.0,A,10/13/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.752093933161994,-73.977604354379,105.0,4.0,9200.0,1035381.0,1012800001.0,MN19
40367232,O'HANLON'S PUB,Queens,2257,31 STREET,11105.0,7187289619,Irish,11/16/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,13.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.774948266802,-73.912119596608,401.0,22.0,11500.0,4017050.0,4008330013.0,QN72
50045196,CAFE RAE'S,Queens,8229,164TH ST,11432.0,7183800029,Delicatessen,06/06/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,37.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.718450296572,-73.803735908128,408.0,24.0,126700.0,4152346.0,4070380017.0,QN38
50018497,TARALLUCCI E VINO,Manhattan,9,EAST 90TH STREET,10128.0,2128498483,Italian,12/13/2017,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2 hours, and from 70º F to 41º F or less within 4 additional hours.",Y,18.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.783867238483,-73.95803273400401,108.0,4.0,15002.0,1086902.0,1015020001.0,MN40
41712295,BEN'S PIZZA AND RESTAURANT,Brooklyn,8125,3 AVENUE,11209.0,7187454243,Pizza,06/11/2019,Violations were cited in the following area(s).,22G,,,26.0,B,06/11/2019,09/18/2019,Cycle Inspection / Re-inspection,40.626859263581,-74.029659312915,310.0,43.0,4600.0,3151641.0,3059970001.0,BK31
41503209,NYONYA,Brooklyn,2322,86 STREET,11214.0,7182650888,Chinese,04/04/2017,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,39.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.600271280484,-73.991116206215,311.0,47.0,30000.0,3185420.0,3068610047.0,BK29
41339289,THE GOOD FORK,Brooklyn,391,VAN BRUNT STREET,11231.0,7186436636,American,05/23/2018,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2 hours, and from 70º F to 41º F or less within 4 additional hours.",Y,39.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.676023947687995,-74.014438655617,306.0,38.0,5300.0,3008805.0,3005980007.0,BK33
50073573,HART BAR,Brooklyn,538,HART ST,11221.0,6462648426,American,06/12/2018,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,13.0,A,06/12/2018,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.696531573356,-73.929868847333,304.0,34.0,39300.0,3073373.0,3032260009.0,BK78
